LAMMPS data file via write_data, version 23 Jun 2022, timestep = 0

2520 atoms
2 atom types

0 126.44000053599999 xlo xhi
0 41.062594693499996 ylo yhi
0 32.2950000763 zlo zhi
-23.7075001005 0 0 xy xz yz

Masses

1 95.95999999999999
2 32.065

Atoms # atomic

1 1 0 1.825004263 3.073750019 0 0 0
2 2 1.5804999120000005 0.91250205 1.56761248 0 0 0
3 1 3.161000013400001 1.825004263 3.073750019 0 0 0
4 2 4.741499925400002 0.91250205 1.56761248 0 0 0
5 1 6.3220000268 1.825004263 3.073750019 0 0 0
6 2 7.9024999388 0.91250205 1.56761248 0 0 0
7 1 9.4830000402 1.825004263 3.073750019 0 0 0
8 2 11.0634999522 0.91250205 1.56761248 0 0 0
9 1 12.6440000536 1.825004263 3.073750019 0 0 0
10 2 14.2244999656 0.91250205 1.56761248 0 0 0
11 1 15.805000067 1.825004263 3.073750019 0 0 0
12 2 17.385499979000002 0.91250205 1.56761248 0 0 0
13 1 18.9660000804 1.825004263 3.073750019 0 0 0
14 2 20.5464999924 0.91250205 1.56761248 0 0 0
15 1 22.127000093799996 1.825004263 3.073750019 0 0 0
16 2 23.7075000058 0.91250205 1.56761248 0 0 0
17 1 25.2880001072 1.825004263 3.073750019 0 0 0
18 2 26.8685000192 0.91250205 1.56761248 0 0 0
19 1 28.449000120599994 1.825004263 3.073750019 0 0 0
20 2 30.029500032599998 0.91250205 1.56761248 0 0 0
21 2 0 1.825004263 7.715112519000003 0 0 0
22 2 1.5804999120000005 0.91250205 4.579887558 0 0 0
23 2 3.161000013400001 1.825004263 7.715112519000003 0 0 0
24 2 4.741499925400002 0.91250205 4.579887558 0 0 0
25 2 6.3220000268 1.825004263 7.715112519000003 0 0 0
26 2 7.9024999388 0.91250205 4.579887558 0 0 0
27 2 9.4830000402 1.825004263 7.715112519000003 0 0 0
28 2 11.0634999522 0.91250205 4.579887558 0 0 0
29 2 12.6440000536 1.825004263 7.715112519000003 0 0 0
30 2 14.2244999656 0.91250205 4.579887558 0 0 0
31 2 15.805000067 1.825004263 7.715112519000003 0 0 0
32 2 17.385499979000002 0.91250205 4.579887558 0 0 0
33 2 18.9660000804 1.825004263 7.715112519000003 0 0 0
34 2 20.5464999924 0.91250205 4.579887558 0 0 0
35 2 22.127000093799996 1.825004263 7.715112519000003 0 0 0
36 2 23.7075000058 0.91250205 4.579887558 0 0 0
37 2 25.2880001072 1.825004263 7.715112519000003 0 0 0
38 2 26.8685000192 0.91250205 4.579887558 0 0 0
39 2 28.449000120599994 1.825004263 7.715112519000003 0 0 0
40 2 30.029500032599998 0.91250205 4.579887558 0 0 0
41 1 1.5804999120000005 0.91250205 9.221250057 0 0 0
42 2 0 1.825004263 10.727387596 0 0 0
43 1 4.741499925400002 0.91250205 9.221250057 0 0 0
44 2 3.161000013400001 1.825004263 10.727387596 0 0 0
45 1 7.9024999388 0.91250205 9.221250057 0 0 0
46 2 6.3220000268 1.825004263 10.727387596 0 0 0
47 1 11.0634999522 0.91250205 9.221250057 0 0 0
48 2 9.4830000402 1.825004263 10.727387596 0 0 0
49 1 14.2244999656 0.91250205 9.221250057 0 0 0
50 2 12.6440000536 1.825004263 10.727387596 0 0 0
51 1 17.385499979000002 0.91250205 9.221250057 0 0 0
52 2 15.805000067 1.825004263 10.727387596 0 0 0
53 1 20.5464999924 0.91250205 9.221250057 0 0 0
54 2 18.9660000804 1.825004263 10.727387596 0 0 0
55 1 23.7075000058 0.91250205 9.221250057 0 0 0
56 2 22.127000093799996 1.825004263 10.727387596 0 0 0
57 1 26.8685000192 0.91250205 9.221250057 0 0 0
58 2 25.2880001072 1.825004263 10.727387596 0 0 0
59 1 30.029500032599998 0.91250205 9.221250057 0 0 0
60 2 28.449000120599994 1.825004263 10.727387596 0 0 0
169 1 -1.5805000067 4.5625105759 3.073750019 0 0 0
170 2 -9.469999850963973e-08 3.6500083629 1.56761248 0 0 0
171 1 1.5805000067000008 4.5625105759 3.073750019 0 0 0
172 2 3.1609999187000013 3.6500083629 1.56761248 0 0 0
173 1 4.7415000201 4.5625105759 3.073750019 0 0 0
174 2 6.321999932100004 3.6500083629 1.56761248 0 0 0
175 1 7.902500033500001 4.5625105759 3.073750019 0 0 0
176 2 9.482999945500005 3.6500083629 1.56761248 0 0 0
177 1 11.0635000469 4.5625105759 3.073750019 0 0 0
178 2 12.643999958900004 3.6500083629 1.56761248 0 0 0
179 1 14.224500060299999 4.5625105759 3.073750019 0 0 0
180 2 15.804999972300001 3.6500083629 1.56761248 0 0 0
181 1 17.3855000737 4.5625105759 3.073750019 0 0 0
182 2 18.965999985699998 3.6500083629 1.56761248 0 0 0
183 1 20.546500087099997 4.5625105759 3.073750019 0 0 0
184 2 22.126999999099997 3.6500083629 1.56761248 0 0 0
185 1 23.7075001005 4.5625105759 3.073750019 0 0 0
186 2 25.288000012499996 3.6500083629 1.56761248 0 0 0
187 1 26.868500113899994 4.5625105759 3.073750019 0 0 0
188 2 28.449000025899995 3.6500083629 1.56761248 0 0 0
189 2 -1.5805000067 4.5625105759 7.715112519000003 0 0 0
190 2 -9.469999850963973e-08 3.6500083629 4.579887558 0 0 0
191 2 1.5805000067000008 4.5625105759 7.715112519000003 0 0 0
192 2 3.1609999187000013 3.6500083629 4.579887558 0 0 0
193 2 4.7415000201 4.5625105759 7.715112519000003 0 0 0
194 2 6.321999932100004 3.6500083629 4.579887558 0 0 0
195 2 7.902500033500001 4.5625105759 7.715112519000003 0 0 0
196 2 9.482999945500005 3.6500083629 4.579887558 0 0 0
197 2 11.0635000469 4.5625105759 7.715112519000003 0 0 0
198 2 12.643999958900004 3.6500083629 4.579887558 0 0 0
199 2 14.224500060299999 4.5625105759 7.715112519000003 0 0 0
200 2 15.804999972300001 3.6500083629 4.579887558 0 0 0
201 2 17.3855000737 4.5625105759 7.715112519000003 0 0 0
202 2 18.965999985699998 3.6500083629 4.579887558 0 0 0
203 2 20.546500087099997 4.5625105759 7.715112519000003 0 0 0
204 2 22.126999999099997 3.6500083629 4.579887558 0 0 0
205 2 23.7075001005 4.5625105759 7.715112519000003 0 0 0
206 2 25.288000012499996 3.6500083629 4.579887558 0 0 0
207 2 26.868500113899994 4.5625105759 7.715112519000003 0 0 0
208 2 28.449000025899995 3.6500083629 4.579887558 0 0 0
209 1 -9.469999850963973e-08 3.6500083629 9.221250057 0 0 0
210 2 -1.5805000067 4.5625105759 10.727387596 0 0 0
211 1 3.1609999187000013 3.6500083629 9.221250057 0 0 0
212 2 1.5805000067000008 4.5625105759 10.727387596 0 0 0
213 1 6.321999932100004 3.6500083629 9.221250057 0 0 0
214 2 4.7415000201 4.5625105759 10.727387596 0 0 0
215 1 9.482999945500005 3.6500083629 9.221250057 0 0 0
216 2 7.902500033500001 4.5625105759 10.727387596 0 0 0
217 1 12.643999958900004 3.6500083629 9.221250057 0 0 0
218 2 11.0635000469 4.5625105759 10.727387596 0 0 0
219 1 15.804999972300001 3.6500083629 9.221250057 0 0 0
220 2 14.224500060299999 4.5625105759 10.727387596 0 0 0
221 1 18.965999985699998 3.6500083629 9.221250057 0 0 0
222 2 17.3855000737 4.5625105759 10.727387596 0 0 0
223 1 22.126999999099997 3.6500083629 9.221250057 0 0 0
224 2 20.546500087099997 4.5625105759 10.727387596 0 0 0
225 1 25.288000012499996 3.6500083629 9.221250057 0 0 0
226 2 23.7075001005 4.5625105759 10.727387596 0 0 0
227 1 28.449000025899995 3.6500083629 9.221250057 0 0 0
228 2 26.868500113899994 4.5625105759 10.727387596 0 0 0
337 1 -3.161000013399998 7.300016888799999 3.073750019 0 0 0
338 2 -1.5805001013999993 6.387514675799999 1.56761248 0 0 0
339 1 3.552713678800501e-15 7.300016888799999 3.073750019 0 0 0
340 2 1.5804999120000014 6.387514675799999 1.56761248 0 0 0
341 1 3.1610000134000025 7.300016888799999 3.073750019 0 0 0
342 2 4.741499925400002 6.387514675799999 1.56761248 0 0 0
343 1 6.322000026800002 7.300016888799999 3.073750019 0 0 0
344 2 7.902499938800001 6.387514675799999 1.56761248 0 0 0
345 1 9.4830000402 7.300016888799999 3.073750019 0 0 0
346 2 11.0634999522 6.387514675799999 1.56761248 0 0 0
347 1 12.6440000536 7.300016888799999 3.073750019 0 0 0
348 2 14.2244999656 6.387514675799999 1.56761248 0 0 0
349 1 15.805000067000002 7.300016888799999 3.073750019 0 0 0
350 2 17.385499979000002 6.387514675799999 1.56761248 0 0 0
351 1 18.966000080399997 7.300016888799999 3.073750019 0 0 0
352 2 20.5464999924 6.387514675799999 1.56761248 0 0 0
353 1 22.1270000938 7.300016888799999 3.073750019 0 0 0
354 2 23.7075000058 6.387514675799999 1.56761248 0 0 0
355 1 25.288000107199995 7.300016888799999 3.073750019 0 0 0
356 2 26.8685000192 6.387514675799999 1.56761248 0 0 0
357 2 -3.161000013399998 7.300016888799999 7.715112519000003 0 0 0
358 2 -1.5805001013999993 6.387514675799999 4.579887558 0 0 0
359 2 3.552713678800501e-15 7.300016888799999 7.715112519000003 0 0 0
360 2 1.5804999120000014 6.387514675799999 4.579887558 0 0 0
361 2 3.1610000134000025 7.300016888799999 7.715112519000003 0 0 0
362 2 4.741499925400002 6.387514675799999 4.579887558 0 0 0
363 2 6.322000026800002 7.300016888799999 7.715112519000003 0 0 0
364 2 7.902499938800001 6.387514675799999 4.579887558 0 0 0
365 2 9.4830000402 7.300016888799999 7.715112519000003 0 0 0
366 2 11.0634999522 6.387514675799999 4.579887558 0 0 0
367 2 12.6440000536 7.300016888799999 7.715112519000003 0 0 0
368 2 14.2244999656 6.387514675799999 4.579887558 0 0 0
369 2 15.805000067000002 7.300016888799999 7.715112519000003 0 0 0
370 2 17.385499979000002 6.387514675799999 4.579887558 0 0 0
371 2 18.966000080399997 7.300016888799999 7.715112519000003 0 0 0
372 2 20.5464999924 6.387514675799999 4.579887558 0 0 0
373 2 22.1270000938 7.300016888799999 7.715112519000003 0 0 0
374 2 23.7075000058 6.387514675799999 4.579887558 0 0 0
375 2 25.288000107199995 7.300016888799999 7.715112519000003 0 0 0
376 2 26.8685000192 6.387514675799999 4.579887558 0 0 0
377 1 -1.5805001013999993 6.387514675799999 9.221250057 0 0 0
378 2 -3.161000013399998 7.300016888799999 10.727387596 0 0 0
379 1 1.5804999120000014 6.387514675799999 9.221250057 0 0 0
380 2 3.552713678800501e-15 7.300016888799999 10.727387596 0 0 0
381 1 4.741499925400002 6.387514675799999 9.221250057 0 0 0
382 2 3.1610000134000025 7.300016888799999 10.727387596 0 0 0
383 1 7.902499938800001 6.387514675799999 9.221250057 0 0 0
384 2 6.322000026800002 7.300016888799999 10.727387596 0 0 0
385 1 11.0634999522 6.387514675799999 9.221250057 0 0 0
386 2 9.4830000402 7.300016888799999 10.727387596 0 0 0
387 1 14.2244999656 6.387514675799999 9.221250057 0 0 0
388 2 12.6440000536 7.300016888799999 10.727387596 0 0 0
389 1 17.385499979000002 6.387514675799999 9.221250057 0 0 0
390 2 15.805000067000002 7.300016888799999 10.727387596 0 0 0
391 1 20.5464999924 6.387514675799999 9.221250057 0 0 0
392 2 18.966000080399997 7.300016888799999 10.727387596 0 0 0
393 1 23.7075000058 6.387514675799999 9.221250057 0 0 0
394 2 22.1270000938 7.300016888799999 10.727387596 0 0 0
395 1 26.8685000192 6.387514675799999 9.221250057 0 0 0
396 2 25.288000107199995 7.300016888799999 10.727387596 0 0 0
505 1 -4.7415000201 10.037523201700001 3.073750019 0 0 0
506 2 -3.1610001080999997 9.125020988700001 1.56761248 0 0 0
507 1 -1.5805000066999986 10.037523201700001 3.073750019 0 0 0
508 2 -9.469999984190736e-08 9.125020988700001 1.56761248 0 0 0
509 1 1.5805000067000012 10.037523201700001 3.073750019 0 0 0
510 2 3.160999918700001 9.125020988700001 1.56761248 0 0 0
511 1 4.741500020100001 10.037523201700001 3.073750019 0 0 0
512 2 6.321999932100003 9.125020988700001 1.56761248 0 0 0
513 1 7.9025000335 10.037523201700001 3.073750019 0 0 0
514 2 9.482999945500001 9.125020988700001 1.56761248 0 0 0
515 1 11.0635000469 10.037523201700001 3.073750019 0 0 0
516 2 12.6439999589 9.125020988700001 1.56761248 0 0 0
517 1 14.224500060300002 10.037523201700001 3.073750019 0 0 0
518 2 15.804999972300003 9.125020988700001 1.56761248 0 0 0
519 1 17.3855000737 10.037523201700001 3.073750019 0 0 0
520 2 18.9659999857 9.125020988700001 1.56761248 0 0 0
521 1 20.546500087100007 10.037523201700001 3.073750019 0 0 0
522 2 22.1269999991 9.125020988700001 1.56761248 0 0 0
523 1 23.7075001005 10.037523201700001 3.073750019 0 0 0
524 2 25.2880000125 9.125020988700001 1.56761248 0 0 0
